sent-id,disj_count,min_dep_length,conj_count,mean_dep_length,token_count,verb_count,max_dep_length,class_score,flesh_reading_ease,is_sent,big_np_count,big_pp_count,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized
1897,0,1,0,2.0,7,1,4,1.0,73.85,1,1,0,anlauttabelle,Die Programme haben eine extra Tastatur.,8_long,Schule_und_Lernen,2014-08-26T17:59:17Z,af28a20dfb151690981ee13d72ce655c,0:=Die 1:=Programme 2:=haben 3:=eine 4:=extra 5:=Tastatur.
42459,0,1,0,4.44,17,3,15,0.87,81.63,1,0,0,sodbrennen,"Damit macht der Magen das Essen klein, \newline damit der Darm es besser verdauen kann.",8_long,Gesundheit,2009-07-13T17:40:11Z,4a7c0bf975893985e2e36604fef9654f,"0:=Damit 1:=macht 2:=der 3:=Magen 4:=das 5:=Essen 6:=klein, 7:=\newline 8:=damit 9:=der 10:=Darm 11:=es 12:=besser 13:=verdauen 14:=kann."
1448,0,1,0,1.6,6,0,3,0.99,32.56,1,0,0,altestenrat,Der Ältestenrat ist eine Politiker-gruppe.,0_short,Recht_und_Gesetz|Politik|Seiten_mit_defekten_Dateilinks,2015-05-17T14:32:45Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Ältestenrat 2:=ist 3:=eine 4:=Politiker-gruppe.
12378,0,1,0,2.88,9,1,6,0.89,115.13,1,0,0,eierlegende-wollmilchsau,Zum Beispiel wenn: • es nur Vorteile hat,4_short,Redewendungen,2013-10-21T08:18:22Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Zum 1:=Beispiel 2:=wenn: 3:=• 4:=es 5:=nur 6:=Vorteile 7:=hat
10112,0,1,0,1.25,5,1,2,1.0,75.88,1,0,0,demenz,Viele Menschen haben Demenz.,25_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2012-10-27T17:19:13Z,a6e7bfd89d5771b450c4ab0f5c2996e5,0:=Viele 1:=Menschen 2:=haben 3:=Demen1z.
1970,0,1,0,2.09,12,2,8,1.0,103.63,1,1,0,anschlag-am-1-januar-2017-istanbul,Die IS Gruppe hat gesagt: wir haben den Anschlag gemacht.,9_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=IS 2:=Gruppe 3:=hat 4:=gesagt: 5:=wir 6:=haben 7:=den 8:=Anschlag 9:=gemacht.
1101,0,1,0,2.17,13,1,8,0.98,82.81,1,0,1,alexander-sutherland-neill,Alexander Sutherland Neill  kommt am 17. Oktober 1883 auf die Welt.,0_long,Personen|Seiten_mit_defekten_Dateilinks,2022-02-28T11:47:20Z,e800bebc9060331edfac65e663a55570,0:=Alexander 1:=Sutherland 2:=Neill 3:= 4:=kommt 5:=am 6:=17. 7:=Oktober 8:=1883 9:=auf 10:=die 11:=Welt.
10138,0,1,0,1.56,10,0,4,1.0,88.74,1,1,0,demeter,Demeter ist zuständig für: • die Fruchtbarkeit der Erde,2_short,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2022-01-29T14:24:42Z,e800bebc9060331edfac65e663a55570,0:=Demeter 1:=ist 2:=zuständig 3:=für: 4:=• 5:=die 6:=Fruchtbarkeit 7:=der 8:=Erde
29250,0,1,0,3.12,9,1,7,1.0,80.28,1,0,0,loukanikos,Im Jahr 2012 hat ihn eine Familie aufgenommen.,6_long,Tiere|Geschichte,2015-07-11T10:21:37Z,ab8b95b239ab89dbdb8f1d627a1f238a,0:=Im 1:=Jahr 2:=2012 3:=hat 4:=ihn 5:=eine 6:=Familie 7:=aufgenommen.
12567,0,1,0,1.75,5,1,3,1.0,92.8,1,0,0,eins,Man kann damit rechnen.,3_short,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2018-11-19T09:26:30Z,48f66906899cc4a9477b6c9e32ff4424,0:=Man 1:=kann 2:=damit 3:=rechnen.
29521,0,1,0,1.67,7,1,3,1.0,56.93,1,1,0,mac,Die Firma Apple verkauft die Computer.,2_short,Computer|Seiten_mit_defekten_Dateilinks,2020-04-11T18:45:04Z,cdd271e9ea4695b160b24ff6aef9b112,0:=Die 1:=Firma 2:=Apple 3:=verkauft 4:=die 5:=Computer.
9713,0,1,0,1.6,6,1,3,1.0,49.48,1,0,0,dabbawala,Die Essens-dosen nennt man dabbas.,1_long,Seiten_mit_defekten_Dateilinks|Essen_und_Trinken|Beruf,2019-03-23T09:47:38Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Essens-dosen 2:=nennt 3:=man 4:=dabbas.
42328,0,1,0,2.25,9,1,5,1.0,105.66,1,0,0,smartphone,In dem Programm kann man viele Sachen machen.,12_long,Computer|Internet,2012-08-24T08:57:32Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=In 1:=dem 2:=Programm 3:=kann 4:=man 5:=viele 6:=Sachen 7:=machen.
1208,0,1,0,1.92,15,1,5,0.94,50.84,1,0,0,allenthalben,"Wenn etwas oder jemand überall ist,  \newline sagt man dazu: \newline allenthalben",0_short,Ohne_Kategorie,2012-12-27T11:05:09Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,"0:=Wenn 1:=etwas 2:=oder 3:=jemand 4:=überall 5:=ist, 6:= 7:=\newline 8:=sagt 9:=man 10:=dazu: 11:=\newline 12:=allenthalben"
42413,0,1,0,3.89,10,1,8,0.86,62.34,1,0,1,social-media,Man kann sich mit anderen Social Media Benutzer austauschen.,7_long,Internet|Seiten_mit_defekten_Dateilinks,2017-04-06T06:33:10Z,48f66906899cc4a9477b6c9e32ff4424,0:=Man 1:=kann 2:=sich 3:=mit 4:=anderen 5:=Social 6:=Media 7:=Benutzer 8:=austauschen.
10060,0,1,0,1.8,12,2,5,0.98,78.25,1,0,0,deflation,Deflation heißt: \newline Alle Waren kosten auf einmal weniger Geld.,0_short,Geld|Seiten_mit_defekten_Dateilinks,2014-03-06T06:33:24Z,6275ee07d0785a2da491fbb224064f23,0:=Deflation 1:=heißt: 2:=\newline 3:=Alle 4:=Waren 5:=kosten 6:=auf 7:=einmal 8:=weniger 9:=Geld.
1957,0,1,0,2.14,8,0,5,0.95,89.75,1,0,0,anrainer,Ein Anrainer kann auch ein Land sein.,0_long,Recht_und_Gesetz,2014-04-18T14:19:03Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Ein 1:=Anrainer 2:=kann 3:=auch 4:=ein 5:=Land 6:=sein.
12364,0,1,0,1.8,6,1,4,1.0,83.32,0,0,0,eid,Oder etwas bestimmtes zu tun.,2_short,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2012-03-03T00:00:41Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Oder 1:=etwas 2:=bestimmtes 3:=zu 4:=tun.
27147,0,1,0,1.25,5,0,2,0.99,33.58,1,0,0,krankheit,Die Experten sind Epidemio-logen.,16_long,Gesundheit|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2020-05-07T06:15:23Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Experten 2:=sind 3:=Epidemio-logen.
12171,0,1,0,2.0,7,1,3,1.0,90.77,1,0,0,echter-clownfisch,Aus den Eiern schlüpfen dann Jung-fische.,25_long,Tiere|Seiten_mit_defekten_Dateilinks,2021-05-15T15:50:47Z,7b5adf57ed2178795004f4c052333f37,0:=Aus 1:=den 2:=Eiern 3:=schlüpfen 4:=dann 5:=Jung-fische.
29534,0,1,0,2.0,9,1,4,1.0,88.74,1,0,1,madonna-kunstlerin,Zusammen mit Carlos Leon hat sie eine Tochter.,3_long,Personen|Musik,2014-08-16T08:48:07Z,28d34f2e053dee2c0e9399a7924cd978,0:=Zusammen 1:=mit 2:=Carlos 3:=Leon 4:=hat 5:=sie 6:=eine 7:=Tochter.
1484,0,1,0,2.11,11,2,5,1.0,96.18,1,0,0,altweibersommer,Das heißt: \newline Es gibt trockene und warme Luft.,2_long,Natur,2013-09-28T11:41:10Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Das 1:=heißt: 2:=\newline 3:=Es 4:=gibt 5:=trockene 6:=und 7:=warme 8:=Luft.
1961,0,1,0,2.88,9,1,6,1.0,88.74,1,0,0,anschlag-am-1-januar-2017-istanbul,Der Mann hat absichtlich auf die Menschen geschossen.,0_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Mann 2:=hat 3:=absichtlich 4:=auf 5:=die 6:=Menschen 7:=geschossen.
29620,0,1,0,2.56,10,2,8,1.0,63.36,1,0,0,magnus-carlsen,"So können andere sehen, wie die Kleider aussehen.",16_long,Personen,2013-11-21T07:26:20Z,28d34f2e053dee2c0e9399a7924cd978,"0:=So 1:=können 2:=andere 3:=sehen, 4:=wie 5:=die 6:=Kleider 7:=aussehen."
29676,0,1,0,2.92,14,0,12,1.0,44.41,1,1,0,mahatma-gandhi,"Er war auch ein Widerstands-kämpfer, Publizist, Politiker, Asket und Pazifist.",3_short,Personen|Geschichte|Hurraki:Überarbeiten,2016-01-24T14:10:25Z,ab8e1e48a3f3355687558d8cb4fd204d,"0:=Er 1:=war 2:=auch 3:=ein 4:=Widerstands-kämpfer, 5:=Publizist, 6:=Politiker, 7:=Asket 8:=und 9:=Pazifist."
27160,0,1,0,2.15,14,0,9,1.0,80.28,1,1,0,krass,"Das Gegenteil von krass ist ""durchschnittlich"", oder ""alltäglich"".",5_long,Ohne_Kategorie,2011-12-02T12:05:23Z,a9f29492ed8786de5125371472bcc003,"0:=Das 1:=Gegenteil 2:=von 3:=krass 4:=ist 5:=""durchschnittlich"", 6:=oder 7:=""alltäglich""."
29718,0,1,0,2.5,7,1,5,1.0,90.77,1,1,0,mais,Mais hat lange und breite Blätter.,3_short,Natur|Pflanzen|Essen_und_Trinken|Bäcker|Seiten_mit_defekten_Dateilinks,2020-07-15T18:52:04Z,cfbe77d115cd524def4ccbe596a54842,0:=Mais 1:=hat 2:=lange 3:=und 4:=breite 5:=Blätter.
29307,0,1,0,2.57,8,1,6,1.0,89.75,1,1,0,ludwig-lugmeier,Er hat über 2 Millionen DM ge-klaut.,7_long,Personen,2018-07-20T10:42:43Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=hat 2:=über 3:=2 4:=Millionen 5:=DM 6:=ge-klaut.
42301,0,1,0,2.5,7,1,5,0.56,116.15,1,0,0,smalltalk,Oder damit es kein Schweigen gibt.,1_long,Sprache,2014-01-23T10:58:39Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Oder 1:=damit 2:=es 3:=kein 4:=Schweigen 5:=gibt.
29715,0,1,0,1.75,5,0,3,0.99,75.88,1,0,0,mais,Mais ist eine Getreide-pflanze.,0_short,Natur|Pflanzen|Essen_und_Trinken|Bäcker|Seiten_mit_defekten_Dateilinks,2020-07-15T18:52:04Z,cfbe77d115cd524def4ccbe596a54842,0:=Mais 1:=ist 2:=eine 3:=Getreide-pflanze.
1965,0,1,0,1.75,5,1,3,1.0,92.8,1,0,0,anschlag-am-1-januar-2017-istanbul,Er ist danach abgehauen.,4_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=ist 2:=danach 3:=abgehauen.
12410,0,1,0,3.29,8,2,6,1.0,106.67,1,0,0,eifersucht,Er will sich das nicht gefallen lassen.,14_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2022-01-03T17:00:58Z,e800bebc9060331edfac65e663a55570,0:=Er 1:=will 2:=sich 3:=das 4:=nicht 5:=gefallen 6:=lassen.
10117,0,1,0,2.29,8,0,4,0.88,89.75,1,0,0,demenz,Bei einer Demenz ist das Gehirn krank.,1_short,Gesundheit|Seiten_mit_defekten_Dateilinks,2012-10-27T17:19:13Z,a6e7bfd89d5771b450c4ab0f5c2996e5,0:=Bei 1:=einer 2:=Demenz 3:=ist 4:=das 5:=Gehirn 6:=krank.
1494,0,1,0,1.5,5,0,3,0.8,92.8,1,0,0,aluminiumhut,Er ist aus Alu-folie.,1_short,Kleider,2013-10-27T07:10:27Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Er 1:=ist 2:=aus 3:=Alu-folie.
1217,0,1,0,2.92,13,1,8,1.0,77.23,1,0,0,allerheiligen,Zum Beispiel: • Menschen die besonders viel für ihre Religion gemacht haben,1_long,Religion|Seiten_mit_defekten_Dateilinks,2015-11-01T12:22:09Z,7b5adf57ed2178795004f4c052333f37,0:=Zum 1:=Beispiel: 2:=• 3:=Menschen 4:=die 5:=besonders 6:=viel 7:=für 8:=ihre 9:=Religion 10:=gemacht 11:=haben
10044,0,1,0,2.12,9,1,4,1.0,63.36,1,0,0,defenestration,Wenn Defenestration mit Absicht passiert ist es Gewalt.,4_long,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2016-11-09T16:25:59Z,ac95c75a4819ddeb76a125281a8c84d9,0:=Wenn 1:=Defenestration 2:=mit 3:=Absicht 4:=passiert 5:=ist 6:=es 7:=Gewalt.
1340,0,1,0,2.5,9,1,7,1.0,89.75,1,0,0,alte-welt,"Es sind Europa, Afrika und Asien gemeint.",1_short,Länder|Seiten_mit_defekten_Dateilinks,2019-07-23T04:59:35Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Es 1:=sind 2:=Europa, 3:=Afrika 4:=und 5:=Asien 6:=gemeint."
1786,0,1,0,2.64,13,0,8,1.0,43.39,1,0,0,anarchismus,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • Gleichberechtigung,33_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Gleichberechtigung
42036,0,1,0,1.6,6,1,4,0.98,100.24,1,0,0,singles-day,Sie feiern Partys oder Karaoke.,2_short,Gedenktage_und_Aktionstage|Seiten_mit_defekten_Dateilinks,2017-11-19T11:29:31Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=feiern 2:=Partys 3:=oder 4:=Karaoke.
1976,0,1,0,2.17,7,1,5,0.56,73.85,1,0,1,anschlag-am-1-januar-2017-istanbul,Sie denkt an die gestorbenen Menschen.,15_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=denkt 2:=an 3:=die 4:=gestorbenen 5:=Menschen.
12149,0,1,0,2.2,6,1,4,1.0,66.4,1,1,0,echter-clownfisch,Es gibt 27 verschiedene Clown-fisch-arten.,3_long,Tiere|Seiten_mit_defekten_Dateilinks,2021-05-15T15:50:47Z,7b5adf57ed2178795004f4c052333f37,0:=Es 1:=gibt 2:=27 3:=verschiedene 4:=Clown-fisch-arten.
27038,0,1,0,3.82,12,1,9,1.0,103.63,1,1,0,kosmopolitismus,Kosmopolitismus  ist wenn man die ganze Welt als Heimat hat.,0_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2019-06-16T07:49:02Z,48f66906899cc4a9477b6c9e32ff4424,0:=Kosmopolitismus 1:= 2:=ist 3:=wenn 4:=man 5:=die 6:=ganze 7:=Welt 8:=als 9:=Heimat 10:=hat.
1362,0,1,0,1.86,8,0,6,0.84,64.37,1,1,0,altenburg,Altenburg ist eine Stadt im Bundes-land Thüringen.,1_short,Städte,2019-03-20T11:00:48Z,ffaa744a207eb843b7f383adcf5da422,0:=Altenburg 1:=ist 2:=eine 3:=Stadt 4:=im 5:=Bundes-land 6:=Thüringen.
29495,0,1,0,2.0,10,0,6,1.0,62.34,1,1,0,mac-os-x,Mac OS X ist ein Betriebssystem für den Computer.,0_short,Computer,2009-10-12T06:33:30Z,1165823e29d5567f66ef3bbbcbfabcad,0:=Mac 1:=OS 2:=X 3:=ist 4:=ein 5:=Betriebssystem 6:=für 7:=den 8:=Computer.
27184,0,1,0,2.0,8,2,5,1.0,116.15,1,0,0,kreativitat,Kreativ sein heißt: neue Ideen haben.,1_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2022-11-02T17:15:23Z,800aa39bfea9a2755c054805b2a7d478,0:=Kreativ 1:=sein 2:=heißt: 3:=neue 4:=Ideen 5:=haben.
2009,0,1,0,1.8,6,1,4,1.0,117.16,1,0,0,anschlag-am-12-januar-2016-in-istanbul,Er gehört zur IS Gruppe.,7_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=Er 1:=gehört 2:=zur 3:=IS 4:=Gruppe.
2081,0,1,0,3.11,10,1,8,1.0,104.64,1,0,0,anschlag-in-ankara-2016,In der Türkei hat es schon viele Anschläge gegeben.,15_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=In 1:=der 2:=Türkei 3:=hat 4:=es 5:=schon 6:=viele 7:=Anschläge 8:=gegeben.
9976,0,1,0,2.9,11,2,9,0.86,104.64,1,0,0,dbt,"DBT hilft einem dabei, das nicht mehr zu machen.",9_short,,2020-07-04T07:35:34Z,4a8d7c87339c287de35ba4be954bbfbf,"0:=DBT 1:=hilft 2:=einem 3:=dabei, 4:=das 5:=nicht 6:=mehr 7:=zu 8:=machen."
9720,0,1,0,1.5,5,1,2,1.0,92.8,1,0,0,dabbawala,Und sie haben Buch-staben.,8_long,Seiten_mit_defekten_Dateilinks|Essen_und_Trinken|Beruf,2019-03-23T09:47:38Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=sie 2:=haben 3:=Buch-staben.
12442,0,1,0,1.5,5,1,3,1.0,75.88,1,0,0,eigentum,Das steht im Grund-gesetz.,2_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2021-03-30T07:09:32Z,bd2d2b337209f330d5f813c36f304815,0:=Das 1:=steht 2:=im 3:=Grund-gesetz.
27157,0,1,0,2.2,6,1,4,1.0,49.48,1,0,0,krass,Michael findet den Horrorfilm extrem.,2_long,Ohne_Kategorie,2011-12-02T12:05:23Z,a9f29492ed8786de5125371472bcc003,0:=Michael 1:=findet 2:=den 3:=Horrorfilm 4:=extrem.
9738,0,1,0,2.86,8,1,6,0.98,93.3,1,1,0,dagger-complex,Deutschland hat noch 858.000 Euro dazu gegeben.,6_long,Ohne_Kategorie,2013-09-01T17:43:42Z,6275ee07d0785a2da491fbb224064f23,0:=Deutschland 1:=hat 2:=noch 3:=858.000 4:=Euro 5:=dazu 6:=gegeben.
29336,0,1,0,1.67,7,0,3,1.0,56.93,1,1,0,luftmatratze,Das Wort Luftmatratze ist ein Substantiv.,3_long,Ohne_Kategorie,2014-08-04T09:39:39Z,af28a20dfb151690981ee13d72ce655c,0:=Das 1:=Wort 2:=Luftmatratze 3:=ist 4:=ein 5:=Substantiv.
29496,0,1,0,2.0,9,1,7,1.0,46.44,1,1,1,mac-os-x,Es funktioniert nur auf Computern der Firma Apple.,1_short,Computer,2009-10-12T06:33:30Z,1165823e29d5567f66ef3bbbcbfabcad,0:=Es 1:=funktioniert 2:=nur 3:=auf 4:=Computern 5:=der 6:=Firma 7:=Apple.
12204,0,1,0,3.14,15,1,13,1.0,31.89,1,1,1,edward-snowden,Bei seiner Arbeit bei den Geheimdiensten hat er die Geheimdienstprogramme PRISM und Tempora gesehen.,6_long,Personen,2013-07-05T06:23:04Z,6275ee07d0785a2da491fbb224064f23,0:=Bei 1:=seiner 2:=Arbeit 3:=bei 4:=den 5:=Geheimdiensten 6:=hat 7:=er 8:=die 9:=Geheimdienstprogramme 10:=PRISM 11:=und 12:=Tempora 13:=gesehen.
12473,0,1,0,1.8,6,1,4,1.0,92.8,1,0,0,einfaches-leben,Sie sagen dazu: Konsum-verzicht.,3_long,Ohne_Kategorie,2015-04-06T13:18:53Z,af28a20dfb151690981ee13d72ce655c,0:=Sie 1:=sagen 2:=dazu: 3:=Konsum-verzicht.
9943,0,1,0,3.09,12,1,10,1.0,52.87,1,1,0,dau,"DAUs sind Personen, \newline die keine Ahnung von Computern haben.",0_long,Computer|Internet,2012-12-10T18:08:06Z,28d34f2e053dee2c0e9399a7924cd978,"0:=DAUs 1:=sind 2:=Personen, 3:=\newline 4:=die 5:=keine 6:=Ahnung 7:=von 8:=Computern 9:=haben."
1735,0,1,0,2.33,7,1,5,0.95,99.23,1,1,0,analphabet,Er kann keine langen Texte lesen.,16_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-09-08T10:46:12Z,cfbe77d115cd524def4ccbe596a54842,0:=Er 1:=kann 2:=keine 3:=langen 4:=Texte 5:=lesen.
1372,0,1,0,2.0,7,0,4,1.0,116.15,1,1,0,alternative-fur-deutschland,Die AfD ist eine starke Partei.,9_long,Politik|Aus_den_Nachrichten|Partei_in_Deutschland,2016-10-08T08:01:49Z,6275ee07d0785a2da491fbb224064f23,0:=Die 1:=AfD 2:=ist 3:=eine 4:=starke 5:=Partei.
12490,0,1,0,2.45,12,0,9,1.0,77.23,1,0,1,eingewohnungszeit,Am Anfang ist das Kind mit Mama oder Papa im Kindergarten.,2_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-03-06T12:53:09Z,022a27447b80860fa0ec84e918eedf36,0:=Am 1:=Anfang 2:=ist 3:=das 4:=Kind 5:=mit 6:=Mama 7:=oder 8:=Papa 9:=im 10:=Kindergarten.
42493,0,1,0,1.8,6,1,4,1.0,83.32,1,0,0,soldner,Söldner kämpfen für fremde Länder.,1_long,Beruf|Seiten_mit_defekten_Dateilinks,2023-07-13T06:01:47Z,48f66906899cc4a9477b6c9e32ff4424,0:=Söldner 1:=kämpfen 2:=für 3:=fremde 4:=Länder.
12136,0,1,0,1.83,7,1,4,1.0,14.63,1,0,0,echelon,Diese Informationen bekommen dann andere Firmen.,17_long,Ohne_Kategorie,2013-06-28T07:05:37Z,6275ee07d0785a2da491fbb224064f23,0:=Diese 1:=Informationen 2:=bekommen 3:=dann 4:=andere 5:=Firmen.
42175,0,1,0,1.67,7,0,3,0.9,73.85,1,1,0,skandal,Das Wort Skandal ist ein Substantiv.,6_long,Ohne_Kategorie,2013-07-23T22:12:13Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Das 1:=Wort 2:=Skandal 3:=ist 4:=ein 5:=Substantiv.
29249,0,1,0,3.45,12,1,10,1.0,102.61,1,0,1,loukanikos,Im Jahr 2011 wurde Loukanikos zur Person of the Year gewählt.,5_long,Tiere|Geschichte,2015-07-11T10:21:37Z,ab8b95b239ab89dbdb8f1d627a1f238a,0:=Im 1:=Jahr 2:=2011 3:=wurde 4:=Loukanikos 5:=zur 6:=Person 7:=of 8:=the 9:=Year 10:=gewählt.
42037,0,1,0,2.71,8,1,6,1.0,81.29,0,0,0,singles-day,Sie wollen beim feiern neue Leute kennen-lernen.,3_short,Gedenktage_und_Aktionstage|Seiten_mit_defekten_Dateilinks,2017-11-19T11:29:31Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=wollen 2:=beim 3:=feiern 4:=neue 5:=Leute 6:=kennen-lernen.
42443,0,1,0,3.0,9,1,7,1.0,71.82,1,0,0,sockenklammer,Oder die Socken zusammen in den Trockner machen.,6_long,Kleider,2018-04-12T06:31:04Z,48f66906899cc4a9477b6c9e32ff4424,0:=Oder 1:=die 2:=Socken 3:=zusammen 4:=in 5:=den 6:=Trockner 7:=machen.
1423,0,1,0,2.12,9,1,4,0.97,80.28,1,1,0,alter,Das Alter einer Person wird in Jahren angegeben.,2_short,Seiten_mit_defekten_Dateilinks|Biologie,2012-11-03T22:15:00Z,a6e7bfd89d5771b450c4ab0f5c2996e5,0:=Das 1:=Alter 2:=einer 3:=Person 4:=wird 5:=in 6:=Jahren 7:=angegeben.
1730,0,1,0,2.2,6,1,4,1.0,117.16,1,0,0,analphabet,Er kann aber nicht schreiben.,11_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-09-08T10:46:12Z,cfbe77d115cd524def4ccbe596a54842,0:=Er 1:=kann 2:=aber 3:=nicht 4:=schreiben.
9832,0,1,0,1.67,7,0,3,1.0,116.15,1,1,0,das-kalte-herz,Das kalte Herz ist ein Märchen.,0_short,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2022-02-23T16:43:28Z,e800bebc9060331edfac65e663a55570,0:=Das 1:=kalte 2:=Herz 3:=ist 4:=ein 5:=Märchen.
1677,0,1,0,1.6,6,1,3,0.53,100.24,1,0,0,amtszeit,Diese Amts-zeit dauert 4 Jahre.,3_short,Politik|Seiten_mit_defekten_Dateilinks,2021-08-04T05:14:14Z,0061a5419063d58697cea347295a4554,0:=Diese 1:=Amts-zeit 2:=dauert 3:=4 4:=Jahre.
1959,0,1,0,1.6,6,0,3,0.98,66.4,1,0,0,anrainer,Ein Anrainer ist ein Nachbar.,0_short,Recht_und_Gesetz,2014-04-18T14:19:03Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Ein 1:=Anrainer 2:=ist 3:=ein 4:=Nachbar.
42241,0,1,0,1.6,6,0,3,0.99,66.4,1,0,0,skriptkiddie,Ein Skriptkiddie ist eine Person.,0_short,Ohne_Kategorie,2013-02-25T08:09:05Z,28d34f2e053dee2c0e9399a7924cd978,0:=Ein 1:=Skriptkiddie 2:=ist 3:=eine 4:=Person.
10116,0,1,0,1.75,5,0,3,0.53,92.8,1,0,0,demenz,Demenz ist eine Krankheit.,0_short,Gesundheit|Seiten_mit_defekten_Dateilinks,2012-10-27T17:19:13Z,a6e7bfd89d5771b450c4ab0f5c2996e5,0:=Demenz 1:=ist 2:=eine 3:=Krankheit.
42119,0,1,0,3.12,10,1,7,0.96,79.26,0,0,0,sitelen-sitelen,Sitelen Sitelen ist auf der Sprache Toki Pona aufgebaut.,5_short,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2022-02-09T12:13:55Z,e800bebc9060331edfac65e663a55570,0:=Sitelen 1:=Sitelen 2:=ist 3:=auf 4:=der 5:=Sprache 6:=Toki 7:=Pona 8:=aufgebaut.
27188,0,1,0,2.86,8,2,6,0.97,64.37,1,0,0,kredenzen,Oder bietet jemandem etwas zu trinken an.,1_short,Essen_und_Trinken,2012-10-04T09:39:58Z,a9f29492ed8786de5125371472bcc003,0:=Oder 1:=bietet 2:=jemandem 3:=etwas 4:=zu 5:=trinken 6:=an.
42387,0,1,0,3.61,19,2,17,1.0,89.08,1,1,0,snooker,"Das heißt, \newline erst muss man eine rote Kugel ins Loch spielen, \newline dann eine schwarze.",16_long,Sport,2012-04-22T08:50:38Z,e3afed0047b08059d0fada10f400c1e5,"0:=Das 1:=heißt, 2:=\newline 3:=erst 4:=muss 5:=man 6:=eine 7:=rote 8:=Kugel 9:=ins 10:=Loch 11:=spielen, 12:=\newline 13:=dann 14:=eine 15:=schwarze."
1325,0,1,0,1.88,9,0,6,1.0,80.28,1,1,0,alltagsmaske,Eine Alltags-maske ist eine Maske für das Gesicht.,0_short,Gesundheit|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2021-07-16T07:58:18Z,48f66906899cc4a9477b6c9e32ff4424,0:=Eine 1:=Alltags-maske 2:=ist 3:=eine 4:=Maske 5:=für 6:=das 7:=Gesicht.
26855,0,1,0,2.2,6,1,4,0.53,100.24,1,0,0,kopfballtischtennis,Es werden 2 Spiele gespielt.,4_long,Sport,2013-10-04T08:34:55Z,d4171b2c36772be4cad75ef4078874bd,0:=Es 1:=werden 2:=2 3:=Spiele 4:=gespielt.
