sentence,tree,is_sent
Es werden verschiedene Sachen in einem Land gezählt.,(S (PPER Es) (VAFIN werden) (NP (ADJA verschiedene) (NN Sachen) (PP (APPR in) (ART einem) (NN Land))) (VP (VVPP gezählt))) ($. .),True
Alles was in einem Jahr passiert ist.,(NP (PIS Alles) (S (PRELS was) (VP (PP (APPR in) (ART einem) (NN Jahr)) (VVPP passiert)) (VAFIN ist))) ($. .),True
 • Wie viele Menschen sind geboren worden,(NE  ),False
 • Wie viele Menschen sind gestorben,(NE  ),False
 • wie viele Menschen sind in das Land gekommen,(NE  ),False
 • wie viele Menschen sind ausgewandert,($LRB  ) ($LRB •) (S (NP (AP (PWAV wie) (PIAT viele)) (NN Menschen)) (VAFIN sind) (VVPP ausgewandert)),True
Demografie kann man auch so schreiben: Demographie,(S (NN Demografie) (VMFIN kann) (PIS man) (VP (AVP (ADV auch) (AVP (ADV so))) (VVINF schreiben))) ($. :) (NN Demographie),True
Die Demografie ist eine Wissenschaft.,(S (NP (ART Die) (NN Demografie)) (VAFIN ist) (NP (ART eine) (NN Wissenschaft))) ($. .),True
Die Demografie forscht über Bevölkerungs-gruppen.,(S (NP (ART Die) (NN Demografie)) (VVFIN forscht) (PP (APPR über) (NN Bevölkerungs-gruppen))) ($. .),True
Und wie sich die Bevölkerungs-gruppen entwickeln.,(S (KON Und) (PWAV wie) (PRF sich) (NP (ART die) (NN Bevölkerungs-gruppen)) (VVFIN entwickeln)) ($. .),True
Das Wort Demografie ist griechisch.,(S (NP (ART Das) (NN Wort) (NN Demografie)) (VAFIN ist) (ADJD griechisch)) ($. .),True
Auf auf deutsch bedeutet Demografie: Volks-beschreibung.,(S (PP (APPR Auf) (APPR auf) (ADJD deutsch)) (VVFIN bedeutet) (NN Demografie)) ($. :) (NP (NN Volks-beschreibung)) ($. .),True
Ein EBook Reader ist gut zum Bücher lesen.,(S (NP (ART Ein) (NN EBook) (NN Reader)) (VAFIN ist) (AP (ADJD gut) (VP (PP (APPRART zum) (NN Bücher)) (VVINF lesen)))) ($. .),True
Man kann viele Bücher darauf speichern.,(S (PIS Man) (VMFIN kann) (VP (NP (PIAT viele) (NN Bücher)) (PROAV darauf) (VVINF speichern))) ($. .),True
EBook Reader spricht man so: i Buck Rieder,(NP (NN EBook) (NN Reader)),False
eCall ist eine Abkürzung für emergency call.,(S (FM eCall) (VAFIN ist) (NP (ART eine) (NN Abkürzung) (PP (APPR für) (CH (FM emergency) (FM call))))) ($. .),True
emergency call ist ein englisches Wort.,(S (PN (FM emergency) (FM call)) (VAFIN ist) (NP (ART ein) (ADJA englisches) (NN Wort))) ($. .),True
Auf deutsch heißt emergency call: Notruf.,(S (PP (APPR Auf) (ADJD deutsch)) (VVFIN heißt) (CH (FM emergency) (FM call))) ($. :) (NP (NN Notruf)) ($. .),True
So spricht man eCall: ieh koll \newline  \newline eCall besteht aus verschiedener Technik.,(S (ADV So) (VVFIN spricht) (PIS man) (NE eCall)) ($. :),True
In eCall ist diese Technik drin: • GPS: Ein GPS Modul kann sagen wo man ist.,(S (PP (APPR In) (NE eCall)) (VAFIN ist) (NP (PDAT diese) (NN Technik)) (ADV drin)) ($. :),True
Genauso wie das GPS im Modul im Navi.,(AVP (ADV Genauso) (NP (KOKOM wie) (ART das) (NN GPS) (PP (APPRART im) (NN Modul) (PP (APPRART im) (NE Navi))))) ($. .),False
 • GSM: GSM ist Handy-technik.,(XY  ) (XY •) (NN GSM) ($. :) (S (NN GSM) (VAFIN ist) (NN Handy-technik)) ($. .),True
Das GSM Modul schickt Daten an den Kranken-wagen.,(S (NP (ART Das) (NN GSM) (NN Modul)) (VVFIN schickt) (NN Daten) (PP (APPR an) (ART den) (NN Kranken-wagen))) ($. .),True
Genauer: An die Rettungs-leit-stelle.,(ADJD Genauer) ($. :) (PP (APPR An) (ART die) (NN Rettungs-leit-stelle)) ($. .),False
 • Mikrofon und Lautsprecher: Damit man mit der Rettungs-leit-stelle sprechen kann.,(XY  ) (XY •) (CNP (NN Mikrofon) (KON und) (NN Lautsprecher)) ($. :),False
 • Bewegungs-sensor: Der Sensor soll festellen ob ein Unfall passiert ist.,(NE  ),False
Über die Technik wird noch viel geredet.,(S (PP (APPR Über) (ART die) (NN Technik)) (VAFIN wird) (NP (ADV noch) (PIS viel)) (VP (VVPP geredet))) ($. .),True
Zum Beispiel: \newline Welche Daten sollen an den Kranken-wagen geschickt werden.,(PP (APPRART Zum) (NN Beispiel)) ($. :) (NE \newline),False
"Damit der Kranken-wagen zum Unfall-ort findet, \newline reichen die GPS Daten.","(S (KOUS Damit) (NP (ART der) (NN Kranken-wagen)) (PP (APPRART zum) (NN Unfall-ort)) (VVFIN findet)) ($, ,) (S (FM \newline) (VVFIN reichen) (NP (ART die) (NN GPS)) (NN Daten)) ($. .)",True
eCall kann aber auch mehr Daten schicken.,(S (NE eCall) (VMFIN kann) (ADV aber) (ADV auch) (VP (NP (PIAT mehr) (NN Daten)) (VVINF schicken))) ($. .),True
Zum Beispiel: • wie schnell ist das Auto vor dem Unfall gefahren,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (AP (PWAV wie) (ADJD schnell)) (VAFIN ist) (NP (ART das) (NN Auto)) (VP (PP (APPR vor) (ART dem) (NN Unfall)) (VVPP gefahren))),True
Zum Beispiel: • wie viele Leute sitzen im Auto,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (NP (AP (PWAV wie) (PIAT viele)) (NN Leute)) (VVFIN sitzen) (PP (APPRART im) (NN Auto))),True
Zum Beispiel: • sind die Leute angeschnallt,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (VAFIN sind) (NP (ART die) (NN Leute)) (VVPP angeschnallt)),True
Für eCall gibt es ein Gesetz.,(S (PP (APPR Für) (NE eCall)) (VVFIN gibt) (PPER es) (NP (ART ein) (NN Gesetz))) ($. .),True
In dem Gesetz steht: \newline In neue Autos muss eCall eingebaut werden.,(S (PP (APPR In) (ART dem) (NN Gesetz)) (VVFIN steht)) ($. :) (XY \newline),True
Manche sagen eCall ist eine gute Technik.,(S (PIS Manche) (VVFIN sagen) (S (NE eCall) (VAFIN ist) (NP (ART eine) (ADJA gute) (NN Technik)))) ($. .),True
Zum Beispiel: • ein Fahrer hat einen Unfall.,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (NP (ART ein) (NN Fahrer)) (VAFIN hat) (NP (ART einen) (NN Unfall))) ($. .),True
Er hat kein Handy dabei.,(S (PPER Er) (VAFIN hat) (NP (PIAT kein) (NN Handy)) (PTKVZ dabei)) ($. .),True
Dann hilft ihm eCall.,(S (ADV Dann) (VVFIN hilft) (PPER ihm) (NE eCall)) ($. .),True
 • oder jemand ist schwer verletzt und kann nicht mehr selbst telefonieren,($LRB  ) ($LRB •) (CS (S (KON oder) (PIS jemand) (VAFIN ist) (VP (ADJD schwer) (VVPP verletzt))) (KON und) (S (VMFIN kann) (AVP (PTKNEG nicht) (ADV mehr)) (VP (ADV selbst) (VVINF telefonieren)))),True
 • oder man weiß nicht genau wo man ist.,(XY  ) (XY •) (S (KON oder) (PIS man) (VVFIN weiß) (PTKNEG nicht) (ADJD genau) (S (PWAV wo) (PIS man) (VAFIN ist))) ($. .),True
eCall sagt dem Kranken-wagen wo der Unfall passiert ist • die Europäische Union hat ausgerechnet.,(S (NE eCall) (VVFIN sagt) (NP (ART dem) (NN Kranken-wagen)) (S (PWAV wo) (NP (ART der) (NN Unfall)) (VP (VVPP passiert)) (VAFIN ist))) ($LRB •),True
Mit eCall sterben 2500 Menschen weniger im Jahr.,(S (PP (APPR Mit) (NE eCall)) (VVFIN sterben) (NP (NP (CARD 2500) (NN Menschen)) (PIS weniger)) (PP (APPRART im) (NN Jahr))) ($. .),True
Manche sagen eCall ist eine schlechte Technik.,(S (PIS Manche) (VVFIN sagen) (S (NE eCall) (VAFIN ist) (NP (ART eine) (ADJA schlechte) (NN Technik)))) ($. .),True
Zum Beispiel: • Autofahrer sollen selbst entscheiden ob sie eCall im Auto haben wollen,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (NN Autofahrer) (VMFIN sollen) (VP (VP (ADV selbst) (VVINF entscheiden)) (KOUS ob) (PPER sie) (VP (NE eCall) (PP (APPRART im) (NN Auto)) (VAINF haben))) (VMFIN wollen)),True
Zum Beispiel: • eCall kann man nicht abschalten,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (S (NE eCall) (VMFIN kann) (PIS man) (PTKNEG nicht) (VP (VVINF abschalten))),True
Zum Beispiel: • die eCall Daten sind unsicher,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (NP (ART die) (NE eCall)),False
Zum Beispiel: • der Autofahrer soll der Chef von seinen eCall Daten sein,(PP (APPRART Zum) (NN Beispiel)) ($. :) ($LRB •) (S (NP (ART der) (NN Autofahrer)) (VMFIN soll) (VP (NP (ART der) (NN Chef) (PP (APPR von) (PPOSAT seinen) (NE eCall) (NN Daten))) (VAINF sein))),True
Zum Beispiel: • eCall hilft Firmen.,(PP (APPRART Zum) (NN Beispiel)) ($. :) (XY •) (S (NE eCall) (VVFIN hilft) (NN Firmen)) ($. .),True
Die Firmen wollen mehr Geld verdienen.,(S (NP (ART Die) (NN Firmen)) (VMFIN wollen) (VP (NP (PIAT mehr) (NN Geld)) (VVINF verdienen))) ($. .),True
Handy-firmen können mehr GSM Technik verkaufen \newline Handy-netz-firmen können mehr SIM Karten verkaufen \newline Versicherungen wollen die eCall Daten haben.,(S (NN Handy-firmen) (VMFIN können) (NP (PIAT mehr) (NN GSM))),True
Sie wollen schauen wie die Leute fahren • die eCall Technik kann auch für andere Sachen benutzt werden,(S (PPER Sie) (VMFIN wollen) (VP (VP (VVINF schauen)) (S (PWAV wie) (NP (ART die) (NN Leute)) (VVFIN fahren)))) ($LRB •),True
man kann die eCall Daten nehmen und Maut-gebühren verlangen,(S (PIS man) (VMFIN kann) (CVP (VP (NP (ART die) (NE eCall)) (NN Daten) (VVINF nehmen)) (KON und) (VP (NN Maut-gebühren) (VVINF verlangen)))),True
die Polizei kann die eCall Daten nehmen und schauen wer zu schnell fährt,(S (NP (ART die) (NN Polizei)) (VMFIN kann) (VP (NP (ART die) (NE eCall)) (NN Daten) (VVINF nehmen)) (KON und) (VP (VP (VVINF schauen)) (PWS wer) (AP (PTKA zu) (ADJD schnell)) (VVFIN fährt))),True
eCall ist der Name von einer bestimmten Technik.,(S (NE eCall) (VAFIN ist) (NP (ART der) (NN Name) (PP (APPR von) (ART einer) (ADJA bestimmten) (NN Technik)))) ($. .),True
Die Technik kann in ein Auto eingebaut werden.,(S (NP (ART Die) (NN Technik)) (VMFIN kann) (VP (VP (PP (APPR in) (ART ein) (NN Auto)) (VVPP eingebaut)) (VAINF werden))) ($. .),True
Die Technik soll bei einem Unfall helfen.,(S (NP (ART Die) (NN Technik)) (VMFIN soll) (VP (PP (APPR bei) (ART einem) (NN Unfall)) (VVINF helfen))) ($. .),True
Die Technik ruft dann von selbst den Kranken-wagen.,(S (NP (ART Die) (NN Technik)) (VVFIN ruft) (ADV dann) (PP (APPR von) (ADV selbst)) (NP (ART den) (NN Kranken-wagen))) ($. .),True
Und die Technik sagt wo der Unfall passiert ist.,(S (KON Und) (NP (ART die) (NN Technik)) (VVFIN sagt) (S (PWAV wo) (NP (ART der) (NN Unfall)) (VP (VVPP passiert)) (VAFIN ist))) ($. .),True
Das Wort echauffieren ist ein Verb.,(S (NP (ART Das) (NN Wort) (VVINF echauffieren)) (VAFIN ist) (NP (ART ein) (NN Verb))) ($. .),True
"sich echauf­fie­ren bedeutet: \newline sich ""aufregen"".",(S (VP (PRF sich) (VVINF echauf­fie­ren)) (VVFIN bedeutet)) ($. :) (FM \newline),True
"Die Nachrichtendienste von 5 Ländern benutzten Echelon
(Ein anderes Wort für Nachrichtendienst ist Geheimdienst)
Genau sind es diese Länder und Geheimdienste: • National Security Agency (USA),","(CS (S (NP (ART Die) (NN Nachrichtendienste) (PP (APPR von) (CARD 5) (NN Ländern))) (VVFIN benutzten) (NN Echelon))) ($LRB 
) ($LRB -LRB-) (NP (S (NP (ART Ein) (ADJA anderes) (NN Wort) (PP (APPR für) (NN Nachrichtendienst))) (VAFIN ist) (NN Geheimdienst))) ($LRB -RRB-) (S (ADJD 
) (ADJD Genau) (VAFIN sind) (PPER es) (PDAT diese) (CNP (NN Länder) (KON und) (NN Geheimdienste))) ($. :) ($LRB •) (PN (NE National) (NE Security) (NE Agency)) ($LRB -LRB-) (NP (NP (NE USA))) ($LRB -RRB-) ($, ,)",True
"Die Nachrichtendienste von 5 Ländern benutzten Echelon
(Ein anderes Wort für Nachrichtendienst ist Geheimdienst)
Genau sind es diese Länder und Geheimdienste: • Government Communications Headquarters (Großbritannien),","(CS (S (NP (ART Die) (NN Nachrichtendienste) (PP (APPR von) (CARD 5) (NN Ländern))) (VVFIN benutzten) (NN Echelon))) ($LRB 
) ($LRB -LRB-) (NP (S (NP (ART Ein) (ADJA anderes) (NN Wort) (PP (APPR für) (NN Nachrichtendienst))) (VAFIN ist) (NN Geheimdienst))) ($LRB -RRB-) (S (ADJD 
) (ADJD Genau) (VAFIN sind) (PPER es) (PDAT diese) (CNP (NN Länder) (KON und) (NN Geheimdienste))) ($. :) ($LRB •) (PN (NE Government) (NE Communications) (NE Headquarters)) ($LRB -LRB-) (NP (NP (NE Großbritannien))) ($LRB -RRB-) ($, ,)",True
"Die Nachrichtendienste von 5 Ländern benutzten Echelon
(Ein anderes Wort für Nachrichtendienst ist Geheimdienst)
Genau sind es diese Länder und Geheimdienste: • Communications Security Establishment Canada (Kanada),","(CS (S (NP (ART Die) (NN Nachrichtendienste) (PP (APPR von) (CARD 5) (NN Ländern))) (VVFIN benutzten) (NN Echelon))) ($LRB 
) ($LRB -LRB-) (NP (S (NP (ART Ein) (ADJA anderes) (NN Wort) (PP (APPR für) (NN Nachrichtendienst))) (VAFIN ist) (NN Geheimdienst))) ($LRB -RRB-) (S (ADJD 
) (ADJD Genau) (VAFIN sind) (PPER es) (PDAT diese) (CNP (NN Länder) (KON und) (NN Geheimdienste))) ($. :) ($LRB •) (PN (NE Communications) (NE Security) (NE Establishment) (NE Canada)) ($LRB -LRB-) (NP (NP (NE Kanada))) ($LRB -RRB-) ($, ,)",True
"Die Nachrichtendienste von 5 Ländern benutzten Echelon
(Ein anderes Wort für Nachrichtendienst ist Geheimdienst)
Genau sind es diese Länder und Geheimdienste: • Defence Signals Directorate (Australien)","(S (NP (ART Die) (NN Nachrichtendienste) (PP (APPR von) (CARD 5) (NN Ländern))) (VVFIN benutzten) (NN Echelon)) ($LRB 
) ($LRB -LRB-) (NP (S (NP (ART Ein) (ADJA anderes) (NN Wort) (PP (APPR für) (NN Nachrichtendienst))) (VAFIN ist) (NN Geheimdienst))) ($LRB -RRB-) ($. 
)",True
"Die Nachrichtendienste von 5 Ländern benutzten Echelon
(Ein anderes Wort für Nachrichtendienst ist Geheimdienst)
Genau sind es diese Länder und Geheimdienste: • Government Communications Security Bureau (Neuseeland)","(CS (S (NP (ART Die) (NN Nachrichtendienste) (PP (APPR von) (CARD 5) (NN Ländern))) (VVFIN benutzten) (NN Echelon))) ($LRB 
) ($LRB -LRB-) (NP (S (NP (ART Ein) (ADJA anderes) (NN Wort) (PP (APPR für) (NN Nachrichtendienst))) (VAFIN ist) (NN Geheimdienst))) ($LRB -RRB-) (S (ADJD 
) (ADJD Genau) (VAFIN sind) (PPER es) (PDAT diese) (CNP (NN Länder) (KON und) (NN Geheimdienste))) ($. :) ($LRB •) (PN (NE Government) (NE Communications) (NE Security) (NE Bureau)) ($LRB -LRB-) (NP (NP (NE Neuseeland))) ($LRB -RRB-)",True
Das Echelon Spionage Netz geht um die ganze Welt.,(NP (ART Das) (NN Echelon)),False
"Alles was über Satellit gleitet wird, wird abgehört.","(NP (PIS Alles) (S (PRELS was) (VP (PP (APPR über) (NN Satellit)) (VVPP gleitet)) (VAFIN wird))) ($, ,) (S (VAFIN wird) (VVPP abgehört)) ($. .)",True
Zum Beispiel Telefongespräche und Internetdaten.,(NP (PP (APPRART Zum) (NN Beispiel)) (CNP (NN Telefongespräche) (KON und) (NN Internetdaten))) ($. .),False
Die Technik von Echelon steht auch in Deutschland.,(S (NP (ART Die) (NN Technik) (PP (APPR von) (NE Echelon))) (VVFIN steht) (PP (ADV auch) (APPR in) (NE Deutschland))) ($. .),True
"Zum Beispiel gab es in in Bad Aibling, Bayern diese Abhörtechnik.","(S (PP (APPRART Zum) (NN Beispiel)) (VVFIN gab) (PPER es) (APPR in) (APPR in) (PN (NE Bad) (NE Aibling))) ($, ,) (PP (NE Bayern)) (NP (PDAT diese) (NN Abhörtechnik)) ($. .)",True
Die Geheimdienste und die Regierungen der 5 Länder haben lange nichts gesagt.,(S (NP (CNP (NP (ART Die) (NN Geheimdienste)) (KON und) (NP (ART die) (NN Regierungen))) (NP (ART der) (CARD 5) (NN Länder))) (VAFIN haben) (VP (ADV lange) (PIS nichts) (VVPP gesagt))) ($. .),True
Oder sie haben gelogen.,(S (KON Oder) (PPER sie) (VAFIN haben) (VVPP gelogen)) ($. .),True
"Sie haben gesagt, Echelon gibt es nicht.","(S (PPER Sie) (VAFIN haben) (VP (VVPP gesagt))) ($, ,) (S (NE Echelon) (VVFIN gibt) (PPER es) (PTKNEG nicht)) ($. .)",True
"Seit dem Jahr 2002 wissen alle, dass es Echelon gibt.","(S (PP (APPR Seit) (ART dem) (NN Jahr) (CARD 2002)) (VVFIN wissen) (PIS alle)) ($, ,) (S (KOUS dass) (PPER es) (NN Echelon) (VVFIN gibt)) ($. .)",True
Echelon gibt es wahrscheinlich seit dem Jahr 1970. \newline  \newline Mit den abgehörten Daten sollen Terroristen und Drogendealer geschnappt werden.,(S (NN Echelon) (VVFIN gibt) (PPER es) (ADJD wahrscheinlich) (APPR seit) (ART dem) (NN Jahr)) ($. 1970.),True
Mit Echelon wird auch Wirtschaftsspionage gemacht.,(S (PP (APPR Mit) (NE Echelon)) (VAFIN wird) (NP (ADV auch) (NN Wirtschaftsspionage)) (VP (VVPP gemacht))) ($. .),True
Das heißt es werden Informationen von Firmen geklaut.,(S (PDS Das) (VVFIN heißt) (S (PPER es) (VAFIN werden) (NN Informationen) (VP (PP (APPR von) (NN Firmen)) (VVPP geklaut)))) ($. .),True
Diese Informationen bekommen dann andere Firmen.,(S (NP (PDAT Diese) (NN Informationen)) (VVFIN bekommen) (ADV dann) (NP (ADJA andere) (NN Firmen))) ($. .),True
Die Regierungen und Geheimdienste benutzen Echelon auch um Gesetze auszutricksen.,(S (NP (ART Die) (CNP (NN Regierungen) (KON und) (NN Geheimdienste))) (VVFIN benutzen) (NN Echelon) (VP (ADV auch) (KOUI um) (NN Gesetze) (VVIZU auszutricksen))) ($. .),True
Zum Beispiel darf der Geheimdienst in den USA die Bürger nicht ausspionieren.,(S (PP (APPRART Zum) (NN Beispiel)) (VMFIN darf) (NP (ART der) (NN Geheimdienst) (PP (APPR in) (ART den) (NE USA))) (NP (ART die) (NN Bürger)) (PTKNEG nicht) (VP (VVINF ausspionieren))) ($. .),True
Das macht dann der Geheimdienst von Großbritannien.,(S (PDS Das) (VVFIN macht) (ADV dann) (NP (ART der) (NN Geheimdienst) (PP (APPR von) (NE Großbritannien)))) ($. .),True
"Der gibt dann die Daten an den Geheimdienst der USA. \newline Der Geheimdienst der USA gibt die gesammelten Daten der Bürger von Großbritannien, \newline dem Geheimdienst von Großbritannien.",(S (PDS Der) (VVFIN gibt) (ADV dann) (NP (ART die) (NN Daten)) (PP (APPR an) (ART den) (NN Geheimdienst) (NP (ART der) (NE USA)))) ($. .),True
Diesen Trick benutzten die Geheimdienste auch bei anderen Abhörtechniken.,(S (NP (PDAT Diesen) (NN Trick)) (VVFIN benutzten) (NP (ART die) (NN Geheimdienste)) (PP (ADV auch) (APPR bei) (ADJA anderen) (NN Abhörtechniken))) ($. .),True
Zum Beispiel bei PRISM und Tempora,(PP (PP (APPRART Zum) (NN Beispiel)) (APPR bei) (CNP (NE PRISM) (KON und) (NE Tempora))),False
Echelon ist der Name von einem Spionagenetz.,(S (NE Echelon) (VAFIN ist) (NP (ART der) (NN Name) (PP (APPR von) (ART einem) (NN Spionagenetz)))) ($. .),True
Mit dem Spionagenetz werden Satelliten überwacht.,(S (PP (APPR Mit) (ART dem) (NN Spionagenetz)) (VAFIN werden) (NN Satelliten) (VP (VVPP überwacht))) ($. .),True
"Das heißt: Alles was über Satellit gemacht wird, \newline wird von den Nachrichtendiensten abgehört.","(S (PDS Das) (VVFIN heißt)) ($. :) (NP (PIS Alles) (S (PRELS was) (VP (PP (APPR über) (NN Satellit)) (VVPP gemacht)) (VAFIN wird))) ($, ,) (S (FM \newline) (VAFIN wird) (VP (PP (APPR von) (ART den) (NN Nachrichtendiensten)) (VVPP abgehört))) ($. .)",True
Der Echte Clown-fisch wird ungefähr 11 Zentimenter lang.,(S (NP (ART Der) (ADJA Echte) (NN Clown-fisch)) (VAFIN wird) (AP (NP (AP (ADV ungefähr) (CARD 11)) (NN Zentimenter)) (ADJD lang))) ($. .),True
Ein Clown-fisch lebt ungefähr 8 bis 10 Jahre lang.,(S (NP (ART Ein) (NN Clown-fisch)) (VVFIN lebt) (AP (NP (AP (ADJD ungefähr) (CAP (CARD 8) (KON bis) (CARD 10))) (NN Jahre)) (ADJD lang))) ($. .),True
Manche sagen zum Echten Clown-fisch auch Anemonen-fisch.,(S (PIS Manche) (VVFIN sagen) (PP (APPRART zum) (ADJA Echten) (NN Clown-fisch)) (NP (ADV auch) (NN Anemonen-fisch))) ($. .),True
Es gibt 27 verschiedene Clown-fisch-arten.,(S (PPER Es) (VVFIN gibt) (NP (CARD 27) (ADJA verschiedene) (NN Clown-fisch-arten))) ($. .),True
Zum Beispiel der Echte Clown-fisch.,(NP (PP (APPRART Zum) (NN Beispiel)) (ART der) (ADJA Echte) (NN Clown-fisch)) ($. .),False
Anemonen-fische leben in einer Anemone.,(S (NN Anemonen-fische) (VVFIN leben) (PP (APPR in) (ART einer) (NN Anemone))) ($. .),True
Anemonenfische und Anemonen leben in einer Symbiose.,(S (CNP (NN Anemonenfische) (KON und) (NN Anemonen)) (VVFIN leben) (PP (APPR in) (ART einer) (NN Symbiose))) ($. .),True
"Das heißt, sie leben zusammen.","(S (PDS Das) (VVFIN heißt)) ($, ,) (S (PPER sie) (VVFIN leben) (ADV zusammen)) ($. .)",True
Und helfen sich gegenseitig.,(S (KON Und) (VVFIN helfen) (PRF sich) (ADJD gegenseitig)) ($. .),True
Bei Gefahr verstecken sie sich die Clown-fische in der Anemone.,(S (PP (APPR Bei) (NN Gefahr)) (VVFIN verstecken) (PPER sie) (PRF sich) (NP (ART die) (NN Clown-fische)) (PP (APPR in) (ART der) (NN Anemone))) ($. .),True
Die Anemone hat nesselnde Tentakel.,(S (NP (ART Die) (NN Anemone)) (VAFIN hat) (NP (ADJA nesselnde) (NN Tentakel))) ($. .),True
Das heißt man kann sich an den Tentakeln verbrennen.,(S (PDS Das) (VVFIN heißt) (S (PIS man) (VMFIN kann) (VP (PRF sich) (PP (APPR an) (ART den) (NN Tentakeln)) (VVINF verbrennen)))) ($. .),True
So ähnlich wie an einer Brennesel.,(AP (AVP (ADV So)) (ADJD ähnlich) (PP (KOKOM wie) (APPR an) (ART einer) (NN Brennesel))) ($. .),False
Der Clown-fisch hat eine besondere Haut.,(S (NP (ART Der) (NN Clown-fisch)) (VAFIN hat) (NP (ART eine) (ADJA besondere) (NN Haut))) ($. .),True
Auf der Haut ist eine Schleim-schicht.,(S (PP (APPR Auf) (ART der) (NN Haut)) (VAFIN ist) (NP (ART eine) (NN Schleim-schicht))) ($. .),True
Die Schleimschicht schützt den Clown-fisch vor den Tentaklen.,(S (NP (ART Die) (NN Schleimschicht)) (VVFIN schützt) (NP (ART den) (NN Clown-fisch)) (PP (APPR vor) (ART den) (NN Tentaklen))) ($. .),True
Manche Fische fressen Anemonen.,(S (NP (PIAT Manche) (NN Fische)) (VVFIN fressen) (NN Anemonen)) ($. .),True
Zum Beispiel der Falter-fische.,(NP (PP (APPRART Zum) (NN Beispiel)) (ART der) (NN Falter-fische)) ($. .),False
Der Clown-fisch beschützt dann die Anemone.,(S (NP (ART Der) (NN Clown-fisch)) (VVFIN beschützt) (ADV dann) (NP (ART die) (NN Anemone))) ($. .),True
Der Clown-fisch verjagt die anderen Fische.,(S (NP (ART Der) (NN Clown-fisch)) (VVFIN verjagt) (NP (ART die) (ADJA anderen) (NN Fische))) ($. .),True
Clown-fische legen Eier.,(S (NN Clown-fische) (VVFIN legen) (NN Eier)) ($. .),True
Das Weibchen legt ungefähr 500 Eier ab.,(S (NP (ART Das) (NN Weibchen)) (VVFIN legt) (NP (AP (ADJD ungefähr) (CARD 500)) (NN Eier)) (PTKVZ ab)) ($. .),True
