,Unnamed: 0,sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,english,amr
695,695,1010022,deckname,Der Name des Decks ist ein falscher Name.,0_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2016-01-19T20:23:11Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Deck-name 2:=ist 3:=ein 4:=falscher 5:=Name.,2,"[[1, 2], [4]]",The name of the deck is a wrong name.,['# ::snt The name of the deck is a wrong name.\n(n / name\n      :ARG1-of (w / wrong-04)\n      :domain (t / thing\n            :ARG2-of (n2 / name-01\n                  :ARG1 (d / deck))))']
696,696,1010023,deckname,"Sie verwenden einen Decknamen, um zu vermeiden, dass Sie Ihren richtigen Namen nennen.",1_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2016-01-19T20:23:11Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Deck-name 2:=benutzt 3:=man 4:=um 5:=seinen 6:=echten 7:=Namen 8:=nicht 9:=zu 10:=sagen.,2,"[[1, 2, 3], [4, 5, 6, 7, 8, 9, 10]]",You use an alias to avoid giving your real name.,['# ::snt You use an alias to avoid giving your real name.\n(u / use-01\n      :ARG0 (y / you)\n      :ARG1 (a / alias)\n      :ARG2 (a2 / avoid-01\n            :ARG0 y\n            :ARG1 (n / name-01\n                  :ARG1 y\n                  :ARG1-of (r / real-04))))']
697,697,1010024,deep-learning,Computernetzwerke und Maschinen werden durch Deep Learning immer besser und intelligenter.,0_long,Computer|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2016-11-27T18:31:11Z,48f66906899cc4a9477b6c9e32ff4424,0:=Computer-netze 1:=und 2:=Maschinen 3:=werden 4:=durch 5:=Deep 6:=Learning 7:=besser 8:=und 9:=schlauer.,4,"[[0], [2], [7], [9]]",Computer networks and machines are becoming better and more intelligent through deep learning.,['# ::snt Computer networks and machines are becoming better and more intelligent through deep learning.\n(b / become-01\n      :ARG1 (a / and\n            :op1 (n / network\n                  :mod (c / computer))\n            :op2 (m / machine\n                  :mod (c2 / computer)))\n      :ARG2 a\n      :op1 (h / have-degree-91\n            :ARG1 a\n            :ARG2 (g / good-02\n                  :ARG1 a)\n            :ARG3 (m2 / more))\n      :op2 (h2 / have-degree-91\n            :ARG1 a\n            :ARG2 (ii / intelligent-01\n                  :ARG1 a)\n            :ARG3 (m3 / more))\n      :manner (l / learn-01\n            :ARG1-of (d / deep-03)))']
698,698,1010025,deep-learning,Deep Learning sind Verbesserungen von Computernetzwerken.,0_short,Computer|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2016-11-27T18:31:11Z,48f66906899cc4a9477b6c9e32ff4424,0:=Deep 1:=Learning 2:=sind 3:=Verbesserungen 4:=in 5:=Computer-netzen.,2,"[[0, 1, 2], [4, 5]]",Deep learning is improvements to computer networks.,['# ::snt Deep learning is improvements to computer networks.\n(ii / improve-01\n      :ARG0 (l / learn-01\n            :ARG1-of (d / deep-03))\n      :ARG1 (n / network\n            :mod (c / computer)))']
699,699,1010028,deep-learning,"Das Übersetzungsprogramm lernt Neues aus den Informationen, die Sie in das Übersetzungsprogramm eingeben.",3_short,Computer|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2016-11-27T18:31:11Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Aus 1:=den 2:=Daten 3:=die 4:=man 5:=in 6:=das 7:=Übersetzungs-programm 8:=eingibt, 9:=\newline 10:=lernt 11:=das 12:=Übersetzungs-programm 13:=neue 14:=Sachen.",4,"[[0, 2], [3, 4, 8], [5, 7], [10, 12, 13, 14]]",The translation program learns new things from the information you enter into the translation program.,['# ::snt The translation program learns new things from the information you enter into the translation program.\n(l / learn-01\n      :ARG0 (p / program\n            :mod (t / translate-01))\n      :ARG1 (t2 / thing\n            :ARG1-of (n / new-01))\n      :ARG2 (ii / information\n            :ARG1-of (e / enter-01\n                  :ARG0 (y / you)\n                  :ARG2 p)))']
700,700,1010030,deep-web,"Sie werden Deep Web genannt, weil die Seiten von Standardsuchmaschinen nicht erkannt werden.",1_short,Internet|Seiten_mit_defekten_Dateilinks,2016-07-31T15:22:03Z,76bf1508c054395f67a605468d76c22f,0:=Sie 1:=heißen 2:=Deep 3:=Web 4:=weil 5:=normale 6:=Such-maschinen 7:=die 8:=Seiten 9:=nicht 10:=kennen.,2,"[[0, 1, 2, 3], [4, 5, 6, 8, 9, 10]]",They are called deep web because the pages are not recognized by standard search engines.,['# ::snt They are called deep web because the pages are not recognized by standard search engines.\n(c / cause-01\n      :ARG0 (r / recognize-02\n            :polarity -\n            :ARG0 (e / engine\n                  :ARG0-of (s / search-01)\n                  :ARG1-of (s2 / standard-02))\n            :ARG1 (p / page))\n      :ARG1 (c2 / call-01\n            :ARG1 p\n            :ARG2 (w / web\n                  :ARG1-of (d / deep-04))))']
701,701,1010031,deep-web,"Sie können die Seiten nur aufrufen, wenn Sie die Internetadresse kennen.",2_short,Internet|Seiten_mit_defekten_Dateilinks,2016-07-31T15:22:03Z,76bf1508c054395f67a605468d76c22f,0:=Du 1:=kannst 2:=die 3:=Seiten 4:=nur 5:=aufrufen 6:=wenn 7:=du 8:=die 9:=Internet-adresse 10:=weißt.,2,"[[0, 1, 3, 4, 5], [6, 7, 9, 10]]",You can only access the pages if you know the Internet address.,['# ::snt You can only access the pages if you know the Internet address.\n(p / possible-01\n      :ARG1 (a / access-01\n            :ARG0 (y / you)\n            :ARG1 (p2 / page)\n            :mod (o / only))\n      :condition (k / know-01\n            :ARG0 y\n            :ARG1 (a2 / address\n                  :mod (ii / internet))))']
702,702,1010032,deep-web,Einige dieser Seiten sind passwortgeschützt.,3_short,Internet|Seiten_mit_defekten_Dateilinks,2016-07-31T15:22:03Z,76bf1508c054395f67a605468d76c22f,0:=Einige 1:=dieser 2:=Seiten 3:=sind 4:=durch 5:=ein 6:=Pass-wort 7:=geschützt.,2,"[[0, 1, 2, 3, 7], [4, 6]]",Some of these pages are password protected.,['# ::snt Some of these pages are password protected.\n(p / protect-01\n      :ARG1 (p2 / page\n            :ARG1-of (ii / include-91\n                  :ARG2 (p3 / page\n                        :mod (t / this)))\n            :quant (s / some))\n      :ARG3 (p4 / password))']
703,703,1010033,deep-web,"Sie können es nur lesen, wenn Sie das Passwort kennen.",4_short,Internet|Seiten_mit_defekten_Dateilinks,2016-07-31T15:22:03Z,76bf1508c054395f67a605468d76c22f,0:=Du 1:=kannst 2:=sie 3:=nur 4:=lesen 5:=wenn 6:=du 7:=das 8:=Pass-wort 9:=kennst.,2,"[[0, 1, 2, 3, 4], [5, 6, 8, 9]]",You can only read it if you know the password.,['# ::snt You can only read it if you know the password.\n(p / possible-01\n      :ARG1 (r / read-01\n            :ARG0 (y / you)\n            :ARG1 (ii / it))\n      :condition (k / know-01\n            :ARG0 y\n            :ARG1 (t / thing\n                  :ARG2-of (p2 / password-01)))\n      :mod (o / only))']
704,704,1010035,deep-web,Themen auf dunklen Websites sind oft nicht erlaubt.,6_short,Internet|Seiten_mit_defekten_Dateilinks,2016-07-31T15:22:03Z,76bf1508c054395f67a605468d76c22f,0:=Die 1:=Themen 2:=auf 3:=Seiten 4:=im 5:=Darknet 6:=sind 7:=oft 8:=nicht 9:=erlaubt.,2,"[[1, 6, 7, 8, 9], [2, 3, 4, 5]]",Topics on dark websites are often not allowed.,['# ::snt Topics on dark websites are often not allowed.\n(a / allow-01\n      :polarity -\n      :ARG1 (t / Topics\n            :location (w / website\n                  :ARG1-of (d / dark-03)))\n      :frequency (o / often))']
705,705,1010040,defenestration,Defenestration ist lateinisch und bedeutet „Fenster herunterlassen“.,0_long,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2016-11-09T16:25:59Z,ac95c75a4819ddeb76a125281a8c84d9,"0:=De-fenestration 1:=ist 2:=lateinisch 3:=und 4:=heißt 5:=""herab-Fenster"".",2,"[[1, 2], [4, 5]]",Defenestration is Latin and means “to roll down the window”.,"['# ::snt Defenestration is Latin and means “to roll down the window”.\n(a / and\n      :op1 (m / mean-01\n            :ARG1 (s / segregate-01)\n            :ARG2 (l / language\n                  :name (n / name\n                        :op1 ""Latin"")))\n      :op2 (m2 / mean-01\n            :ARG1 s\n            :ARG2 (r / roll-01\n                  :ARG2 (w / window\n                        :direction (d / down)))))']"
706,706,1010044,defenestration,"Wenn Selbstverteidigung beabsichtigt ist, handelt es sich um Gewalt.",4_long,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2016-11-09T16:25:59Z,ac95c75a4819ddeb76a125281a8c84d9,0:=Wenn 1:=Defenestration 2:=mit 3:=Absicht 4:=passiert 5:=ist 6:=es 7:=Gewalt.,3,"[[0, 1, 4], [2, 3], [5, 6, 7]]","If self-defense is intended, it is violence.","['# ::snt If self-defense is intended, it is violence.\n(v / violence\n      :domain (ii / it)\n      :condition (ii2 / intend-01\n            :ARG1 (d / defend-01\n                  :ARG1 (s / self))))']"
707,707,1010046,defenestration,"Wenn Abwehrhaltung zufällig geschieht, ist es oft ein Unfall.",6_long,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2016-11-09T16:25:59Z,ac95c75a4819ddeb76a125281a8c84d9,0:=Wenn 1:=Defenestration 2:=aus 3:=Versehen 4:=passieren 5:=ist 6:=es 7:=oft 8:=ein 9:=Unfall.,3,"[[0, 1, 4], [2, 3], [5, 6, 7, 9]]","When defensiveness happens by chance, it is often an accident.","['# ::snt When defensiveness happens by chance, it is often an accident.\n(a / accident\n      :frequency (o / often)\n      :time (d / defensiveness\n            :ARG1-of (c / chance-02)))']"
708,708,1010048,defenestration,"Sich zu verteidigen bedeutet, dass jemand aus dem Fenster fällt.",0_short,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2016-11-09T16:25:59Z,ac95c75a4819ddeb76a125281a8c84d9,"0:=Defenestration 1:=heißt, 2:=\newline 3:=jemand 4:=fällt 5:=aus 6:=dem 7:=Fenster.",3,"[[0, 1], [3, 4], [5, 7]]",Defending yourself means someone falls out the window.,['# ::snt Defending yourself means someone falls out the window.\n(m / mean-01\n      :ARG1 (d / defend-01\n            :ARG0 (y / you)\n            :ARG1 y)\n      :ARG2 (f / fall-01\n            :ARG1 (s / someone)\n            :ARG4 (o / out-06\n                  :ARG1 s\n                  :ARG2 (w / window))))']
709,709,1010053,definitiv,"Etwas ist sicher, wenn es nicht mehr geändert werden kann.",0_short,Ohne_Kategorie,2012-11-06T20:28:14Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Etwas 1:=ist 2:=definitiv 3:=wenn 4:=es 5:=nicht 6:=mehr 7:=verändert 8:=werden 9:=kann.,2,"[[0, 1, 2], [3, 4, 5, 6, 7, 8, 9]]",Something is safe when it can no longer be changed.,['# ::snt Something is safe when it can no longer be changed.\n(s / safe-01\n      :ARG0 (s2 / something)\n      :time (p / possible-01\n            :ARG1 (c / change-01\n                  :ARG1 s2\n                  :time (n / no-longer))))']
710,710,1010058,deflation,Deshalb verkaufen sie ihre Waren zu einem niedrigeren Preis.,4_long,Geld|Seiten_mit_defekten_Dateilinks,2014-03-06T06:33:24Z,6275ee07d0785a2da491fbb224064f23,0:=Deshalb 1:=verkaufen 2:=sie 3:=ihre 4:=Waren 5:=billiger.,2,"[[0, 1, 2, 3, 4], [5]]","Therefore, they sell their goods at a lower price.","['# ::snt Therefore, they sell their goods at a lower price.\n(c / cause-01\n      :ARG1 (s / sell-01\n            :ARG0 (t / they)\n            :ARG1 (g / good\n                  :poss t)\n            :ARG3 (p / price-01\n                  :ARG2 (l / low-04\n                        :ARG2-of (h / have-degree-91\n                              :ARG1 p\n                              :ARG3 (m / more))))))']"
711,711,1010061,deflation,Zum Beispiel: \newline Wenn Sie weniger Geld für Milch bezahlen müssen als im letzten Jahr.,1_short,Geld|Seiten_mit_defekten_Dateilinks,2014-03-06T06:33:24Z,6275ee07d0785a2da491fbb224064f23,0:=Zum 1:=Beispiel: 2:=\newline 3:=Wenn 4:=man 5:=für 6:=Milch 7:=weniger 8:=Geld 9:=zahlen 10:=muss 11:=als 12:=letztes 13:=Jahr.,3,"[[3, 4, 7, 8, 9, 10], [5, 6], [11, 12, 13]]",For example: \newline If you have to pay less money for milk than last year.,['# ::snt For example: \\newline If you have to pay less money for milk than last year.\n(e / exemplify-01\n      :ARG0 (h / have-condition-91\n            :ARG1 (p / pay-01\n                  :ARG0 (y / you)\n                  :ARG1 (m / money\n                        :ARG1-of (h2 / have-quant-91\n                              :ARG3 (l / less)\n                              :ARG4 (m2 / money\n                                    :ARG1-of (p2 / pay-01\n                                          :ARG0 y\n                                          :ARG3 (m3 / milk)\n                                          :time (y2 / year\n                                                :mod (l2 / last))))))\n                  :ARG3 m3)\n            :ARG2 (o / obligate-01\n                  :ARG1 y\n                  :ARG2 (p3 / pay-01\n                        :ARG0 y\n                        :ARG1 (m4 / money)\n                        :ARG3 m3))))']
712,712,1010065,dekollete,Das Dekolleté reicht vom Hals der Frau bis zu ihren Brüsten.,0_short,Kleider|Sexualität,2015-03-31T08:46:42Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Ein 1:=Dekolleté 2:=geht 3:=vom 4:=Hals 5:=bis 6:=zum 7:=Busen 8:=einer 9:=Frau.,3,"[[1, 2, 3, 4], [1, 2, 5, 6, 7], [7, 8, 9]]",The cleavage extends from the woman’s neck to her breasts.,['# ::snt The cleavage extends from the woman’s neck to her breasts.\n(e / extend-01\n      :ARG1 (c / cleavage)\n      :ARG3 (n / neck\n            :part-of (w / woman\n                  :part (b / breast)))\n      :ARG4 b)']
713,713,1010066,dekollete,Zwischen dem Hals und der Oberbekleidung werden Sie viel Haut sehen.,1_short,Kleider|Sexualität,2015-03-31T08:46:42Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Man 1:=sieht 2:=viel 3:=Haut, 4:=\newline 5:=zwischen 6:=Hals 7:=und 8:=dem 9:=Ende 10:=der 11:=Ober-kleider.",3,"[[0, 1, 2, 3], [5, 6, 7, 9], [9, 10, 11]]",You will see a lot of skin between the neck and the outer garment.,['# ::snt You will see a lot of skin between the neck and the outer garment.\n(s / see-01\n      :ARG0 (y / you)\n      :ARG1 (s2 / skin\n            :quant (l / lot)\n            :location (b / between\n                  :op1 (n / neck)\n                  :op2 (g / garment\n                        :mod (o / outer)))))']
714,714,1010067,dekret,In Deutschland handelt es sich in der Regel um eine Verordnung.,0_long,Politik|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2017-01-29T15:15:58Z,48f66906899cc4a9477b6c9e32ff4424,0:=In 1:=Deutschland 2:=ist 3:=ein 4:=Dekret 5:=meistens 6:=ein 7:=Erlass.,2,"[[0, 1], [2, 4, 5, 7]]",In Germany it is usually a regulation.,"['# ::snt In Germany it is usually a regulation.\n(r / regulate-01\n      :ARG1 (ii / it)\n      :mod (u / usual)\n      :location (c / country\n            :name (n / name\n                  :op1 ""Germany"")))']"
715,715,1010068,dekret,"Das heißt, \newline Die Exekutive macht die Herrschaft für die Menschen im Land.",1_long,Politik|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2017-01-29T15:15:58Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Das 1:=heißt, 2:=\newline 3:=Die 4:=Exekutive 5:=macht 6:=eine 7:=Regel 8:=für 9:=die 10:=Menschen 11:=im 12:=Land.",2,"[[4, 5, 7], [8, 10, 11, 12]]","That is, \newline The executive branch exercises power for the people of the country.","['# ::snt That is, \\newline The executive branch exercises power for the people of the country.\n(m / mean-01\n      :ARG1 (t / that)\n      :ARG2 (e / exercise-01\n            :ARG0 (b / branch\n                  :ARG0-of (e2 / execute-02))\n            :ARG1 (p / power)\n            :ARG2 (p2 / person\n                  :mod (c / country))))']"
716,716,1010075,delfinschwimmen,Beim Schwimmen mit einem Delfin bewegt der Sportler beide Arme gleichzeitig.,0_long,Sport,2012-02-28T10:46:24Z,d4171b2c36772be4cad75ef4078874bd,0:=Beim 1:=Delfinschwimmen 2:=bewegt 3:=der 4:=Sportler 5:=beide 6:=Arme 7:=gleichzeitig.,2,"[[0, 1, 2, 4, 5, 6], [7]]","When swimming with a dolphin, the athlete moves both arms at the same time.","['# ::snt When swimming with a dolphin, the athlete moves both arms at the same time.\n(m / move-01\n      :ARG0 (a / athlete)\n      :ARG1 (a2 / arm\n            :mod (b / both))\n      :time (s / swim-01\n            :ARG0 a\n            :accompanier (d / dolphin))\n      :ARG1-of (s2 / same-01))']"
717,717,1010076,delfinschwimmen,Beide Hände werden über dem Kopf nach vorne ins Wasser geführt.,1_long,Sport,2012-02-28T10:46:24Z,d4171b2c36772be4cad75ef4078874bd,0:=Beide 1:=Arme 2:=werden 3:=über 4:=den 5:=Kopf 6:=nach 7:=vorne 8:=ins 9:=Wasser 10:=bewegt.,3,"[[3, 5], [6, 7], [8, 9]]",Both hands are placed forward into the water above the head.,['# ::snt Both hands are placed forward into the water above the head.\n(p / place-01\n      :ARG1 (h / hand\n            :mod (b / both))\n      :ARG2 (w / water\n            :location (a / above\n                  :op1 (h2 / head)))\n      :direction (f / forward))']
718,718,1010077,delfinschwimmen,Sie bewegen Ihre Beine und Füße gleichzeitig.,2_long,Sport,2012-02-28T10:46:24Z,d4171b2c36772be4cad75ef4078874bd,0:=Beine 1:=und 2:=Füße 3:=bewegt 4:=man 5:=gleichzeitig 6:=dazu.,3,"[[0], [2], [5]]",You move your legs and feet at the same time.,['# ::snt You move your legs and feet at the same time.\n(m / move-01\n      :ARG0 (y / you\n            :part (l / leg)\n            :part (f / foot))\n      :ARG1 (a / and\n            :time (t / time\n                  :ARG1-of (s / same-01))))']
719,719,1010084,dementi,"Karin sagt, dass die Nachricht nicht wahr sei.",3_long,Ohne_Kategorie,2013-12-03T10:18:21Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Karin 1:=sagt, 2:=dass 3:=die 4:=Nachricht 5:=nicht 6:=stimmt.",2,"[[0, 1], [2, 4, 5, 6]]",Karin says the news is not true.,"['# ::snt Karin says the news is not true.\n(s / say-01\n      :ARG0 (p / person\n            :name (n / name\n                  :op1 ""Karin""))\n      :ARG1 (t / true-01\n            :polarity -\n            :ARG1 (n2 / news)))']"
720,720,1010086,dementi,"Zu leugnen bedeutet zu sagen: \newline, dass die Nachricht falsch ist",0_short,Ohne_Kategorie,2013-12-03T10:18:21Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Bei 1:=einem 2:=Dementi 3:=wird 4:=gesagt: 5:=\newline 6:=dass 7:=eine 8:=Nachricht 9:=falsch 10:=ist,2,"[[0, 2, 3, 4], [6, 8, 9, 10]]",To deny means to say: \newline that the message is false,['# ::snt To deny means to say: \\newline that the message is false\n(d / deny-01\n      :ARG1 (m / means\n            :manner-of (s / say-01\n                  :ARG1 (f / false\n                        :domain (m2 / message-01)))))']
721,721,1010093,demenz,Die Leute vergessen zum Beispiel: • Wo sie sind,6_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2012-10-27T17:19:13Z,a6e7bfd89d5771b450c4ab0f5c2996e5,0:=Die 1:=Menschen 2:=vergessen 3:=zum 4:=Beispiel: 5:=• 6:=wo 7:=sie 8:=gerade 9:=sind,2,"[[1, 2], [6, 7, 8, 9]]","For example, people forget: • Where they are","['# ::snt For example, people forget: • Where they are\n(e / exemplify-01\n      :ARG0 (f / forget-01\n            :ARG0 (p / person)\n            :ARG1 (t / thing\n                  :location-of (t2 / they))))']"
